Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,Cohort_ID
413845,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10282,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413848,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10290,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413856,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10447,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413859,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10458,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413862,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10442,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413866,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10314,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413868,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10316,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413875,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10318,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413877,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,0,1,No Students Assigned,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413879,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10319,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413881,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10292,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413885,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10320,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413916,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10305,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413919,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10276,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413926,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10299,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413928,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10479,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413930,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10465,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413932,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10438,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413936,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10308,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413942,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10334,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413944,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10454,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413945,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10329,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
413948,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10429,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414051,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10339,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414056,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10457,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414058,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10440,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414061,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10278,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414064,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10340,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414069,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10973,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414072,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10468,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414075,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10287,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414077,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10446,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414079,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10283,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414080,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10435,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Fri,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414082,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10456,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414083,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10284,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
414273,Emory University - SON Pre-licensure,"Emory Offsite locations - The Emory Clinic, Ambulatory Surgery Centers and the Emory Specialty Assocs",Nursing,Precepted Rotation,1,1,10466,2023-08-23,2023-10-11,00:00:00,23:59:00,24,Thu,ID Missing,ID Missing,Ambulatory,NRSG 676 MN - Care Transitions Practicum,Other (see comments),Archived (Completed),Completed,2023,Fall 2023,300
415080,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,2023-10-16,2023-12-06,00:00:00,23:59:00,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed),Completed,2023,Fall 2023,317
415082,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10973,2023-10-16,2023-12-06,00:00:00,23:59:00,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed),Completed,2023,Fall 2023,317
415118,Georgia State University - Perimeter College,Emory Long Term Acute Care Hospital,Nursing,Cohort Rotation,5,6,"11580, 11581, 11582, 11583, 11584",2024-01-19,2024-03-08,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 1930 - Intermediate Concepts of Nursing,LTAC,Archived (Completed),Completed,2024,Spring 2024,435
416474,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11585, 11586, 11587, 11588, 11589, 11590, 11591, 11592",2024-01-12,2024-02-23,07:00:00,23:59:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 226 - Fundamentals - Patient Care,5E internal medicine,Archived (Completed),Completed,2024,Spring 2024,157
416475,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11593, 11594, 11595, 11596, 11597, 11598, 11599, 11600",2024-01-13,2024-02-24,07:00:00,15:00:00,48,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,160
416476,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-03-04,2024-04-27,07:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 226 - Fundamentals - Patient Care,5E internal medicine,Archived (Completed),Completed,2024,Spring 2024,13
416477,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-03-04,2024-04-27,07:00:00,19:00:00,48,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,13
416478,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11601, 11602, 11603, 11604, 11605, 11606, 11607",2024-05-10,2024-06-28,07:00:00,15:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 226 - Fundamentals - Patient Care,5E internal medicine,Archived (Completed),Completed,2024,Spring 2024,31
416479,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11608, 11609, 11610, 11611, 11612, 11613, 11614, 11615",2024-05-11,2024-06-29,07:00:00,15:00:00,48,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed),Completed,2024,Spring 2024,32
416480,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11616, 11617, 11618, 11619, 11612, 11620, 11621",2024-09-06,2024-10-11,07:00:00,15:00:00,48,Fri,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,5E internal medicine,Archived (Completed),Completed,2024,Fall 2024,52
416481,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11622, 11623, 11624, 11625, 11626, 11627, 11628, 11629",2024-09-07,2024-10-12,07:00:00,15:00:00,48,Sat,ID Missing,No Preceptor Assigned,Fundamentals,NR 226 - Fundamentals - Patient Care,4W renal and urology,Archived (Completed),Completed,2024,Fall 2024,54
416482,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10885, 10887, 10888, 10889, 10886, 10890, 10891, 10892",2024-01-09,2024-02-27,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Spring 2024,151
416483,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"10905, 10901, 10906, 10902, 10907, 10903, 10904",2024-01-09,2024-02-27,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W internal medicine,Archived (Completed),Completed,2024,Spring 2024,151
416484,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10893, 10894, 11630, 10895, 10897, 10898, 10899, 10900",2024-01-11,2024-02-29,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W internal medicine,Archived (Completed),Completed,2024,Spring 2024,154
416485,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10909, 10910, 10911, 10912, 10913, 10914, 11631, 10920",2024-01-13,2024-03-02,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3S GI surgery,Archived (Completed),Completed,2024,Spring 2024,161
416486,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11632, 11633, 11634, 11635, 11636, 11637, 11638",2024-03-04,2024-04-27,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Spring 2024,13
416487,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-03-04,2024-04-27,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,5W internal medicine,Archived (Completed),Completed,2024,Spring 2024,13
416488,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11639, 11640, 11641, 11642, 11643, 11644, 11645, 11646",2024-03-04,2024-04-27,07:00:00,19:00:00,96,Thu,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,5W internal medicine,Archived (Completed),Completed,2024,Spring 2024,13
416489,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11585, 11647, 11648, 11597, 10917, 11649, 11596, 11650",2024-03-04,2024-04-27,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,3S GI surgery,Archived (Completed),Completed,2024,Spring 2024,13
416490,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11638, 11632, 11634, 10915, 11635, 11636, 11633",2024-05-07,2024-06-25,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Spring 2024,25
416492,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11651, 11652, 11653, 11654, 11655, 11656, 11657",2024-05-07,2024-06-25,07:00:00,19:00:00,96,Tue,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W internal medicine,Archived (Completed),Completed,2024,Spring 2024,25
416493,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11639, 11646, 11642, 11643, 11644, 11645, 11658",2024-05-09,2024-06-27,07:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,5W internal medicine,Archived (Completed),Completed,2024,Spring 2024,29
416495,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11585, 11650, 11647, 11596, 11649, 11597, 10917, 11659",2024-05-11,2024-06-29,07:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,3S GI surgery,Archived (Completed),Completed,2024,Spring 2024,32
416505,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10257, 11660, 10093, 10095, 11661, 11662, 10142, 11663",2024-01-10,2024-02-28,07:00:00,19:00:00,96,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,6E internal medicine,Archived (Completed),Completed,2024,Spring 2024,153
416507,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-01-12,2024-03-01,07:00:00,19:00:00,96,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,3SW,Archived (Withdrawn),Withdrawn,2024,Spring 2024,158
416509,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-03-06,2024-03-27,07:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,6E,Archived (Withdrawn),Withdrawn,2024,Spring 2024,170
416510,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11600, 11664, 11665, 11666, 11667, 11668, 11669, 11670",2024-03-08,2024-04-26,07:00:00,19:00:00,96,Fri,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,3SW GI medicine/bariatrics,Archived (Completed),Completed,2024,Spring 2024,19
416511,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-05-06,2024-06-29,07:00:00,19:00:00,96,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,6W,Archived (Withdrawn),Withdrawn,2024,Spring 2024,182
416513,Chamberlain College of Nursing - Atlanta,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"10147, 11671, 11672, 11673, 11674, 11675, 11676, 11677",2024-07-08,2024-08-31,07:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,6W pulmonary thoracic,Archived (Completed),Completed,2024,Fall 2024,34
416514,Chamberlain College of Nursing - Georgia,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-07-08,2024-08-31,07:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3SW,Archived (Denied),Denied,2024,Fall 2024,191
416533,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11678, 11679, 11680, 11681, 10177, 11682",2024-01-12,2024-02-16,07:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2024,Spring 2024,156
416534,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10163, 10118, 11683, 10157, 10169, 11684",2024-03-08,2024-04-12,07:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2024,Spring 2024,17
416535,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,2024-05-06,2024-06-29,07:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Withdrawn),Withdrawn,2024,Spring 2024,182
416536,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,8,8,"11585, 11685, 11686, 11687, 11688, 11689, 11690, 11691",2024-07-26,2024-08-30,07:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2024,Fall 2024,42
416537,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10928, 11683, 11692, 10169, 10170, 10173",2024-01-10,2024-01-31,07:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,152
416538,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10133, 10930, 10858, 11684, 11693, 10174",2024-02-07,2024-02-28,07:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,163
