Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status
405573,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,8,"11446, 11447, 11448, 11449, 11450",9/21/23,12/7/23,7:00,19:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6W oncology/hospice,Archived (Completed)
405605,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,8,8,"11451, 11452, 11453, 11454, 11455, 11456, 11457, 11458",9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,Inpatient Rehab - 3600,Archived (Completed)
405606,Emory University - SON,Emory Decatur Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,General Medical,Archived (Denied)
405625,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11459, 11460, 11461, 11462, 11463, 11464, 11465, 11466",9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,4E neurovascular,Archived (Completed)
405635,Emory University - SON,Emory University Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,3G: Neurosciences,Archived (Denied)
405637,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"11467, 11468, 11469, 11470, 11471, 11472, 11473, 11474",9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6G: Medical,Archived (Completed)
405642,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"11475, 11476, 11477, 11478, 11479, 11480, 11481, 11482",9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,9E: Neuroscience,Archived (Completed)
405643,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11483, 11484, 11485, 11486, 11487, 11488, 11489, 11490",9/22/23,12/8/23,7:00,19:00,60,Fri,"ID Missing, ID Missing",No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,31: Ortho/Neuro,Archived (Completed)
405645,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11491, 11492, 11493, 11494, 11495, 11496, 11497, 11498",9/22/23,12/8/23,7:00,19:00,60,Fri,"ID Missing, ID Missing",No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,51: Med-Surg,Archived (Completed)
405646,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11499, 11500, 11501, 11502, 11503, 11504, 11505, 11506",9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6E internal medicine,Archived (Completed)
405647,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Cohort Rotation,8,8,"11507, 11508, 11509, 11510, 11511, 11512, 11513, 11514",9/22/23,12/8/23,7:00,19:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,5th floor - med surg,Archived (Completed)
405648,Emory University - SON,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,8,No Students Assigned,9/23/23,12/9/23,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,62: Renal,Archived (Denied)
405650,Emory University - SON,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,8,No Students Assigned,9/23/23,12/9/23,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,72: Med/Surg,Archived (Denied)
405651,Emory University - SON,Emory University Orthopaedics and Spine Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,9/23/23,12/9/23,7:00,19:00,60,Sat,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,2-4 floors: Orthopaedics,Archived (Denied)
407287,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,8,"11515, 11516, 11517, 11518, 11519, 11520",4/28/24,5/18/24,7:00,19:00,96,,"ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3rd floor: med-surg,Archived (Completed)
407301,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,4/28/24,5/18/24,0:00,23:59,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,4th floor: med-surg,Archived (Withdrawn)
407303,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,96,"11154, 11521, 11522, 11523, 11524, 11525",4/28/24,5/18/24,7:00,19:00,96,,"ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,6N: medical cardiology,Archived (Completed)
407304,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11526, 11527, 11528, 11529, 11530, 11531",4/28/24,5/18/24,0:00,23:59,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,7T: Surgical,Archived (Completed)
407305,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,4/28/24,5/18/24,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3E,Archived (Withdrawn)
407306,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,0,8,No Students Assigned,4/28/24,5/18/24,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,3W,Archived (Withdrawn)
407307,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,5,5,"11532, 11533, 11534, 11535, 11536",4/28/24,5/18/24,7:00,19:00,96,,"ID Missing, ID Missing, ID Missing, ID Missing",No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,72: Med/Surg,Archived (Completed)
407308,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,0,5,No Students Assigned,4/28/24,5/18/24,7:00,19:00,96,,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NRSG 356D - Acute and Chronic I Care Clinical Practicum Adult and Geriatric Populations,22: Med/Surg,Archived (Denied)
408358,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,10310,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,"Maternity: M/B, L&D, NICU",Archived (Completed)
408365,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,10306,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,"Maternity: M/B, L&D, NICU",Archived (Completed)
408367,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,10315,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,"Maternity: M/B, L&D, NICU",Archived (Completed)
408369,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10472,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2012,"ID Missing, ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
408372,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10469,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2020,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,2D ICU: Neuro,Archived (Completed)
408374,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10335,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2020,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,5T North:  MICU,Archived (Completed)
408377,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10450,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2021,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,-no preference-,Archived (Completed)
408381,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10476,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2021,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,-no preference-,Archived (Completed)
408385,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10441,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,NICU,Archived (Completed)
408392,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10322,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,NICU,Archived (Completed)
408395,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10442,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,5T North:  MICU,Archived (Completed)
408401,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,MICU,Archived (Completed)
408402,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10466,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,NICU,Archived (Completed)
408403,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10457,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,NICU,Archived (Completed)
408404,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,10447,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,"Maternity: M/B, L&D, NICU",Archived (Completed)
408420,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,"Maternity: M/B, L&D, NICU",Archived (Completed)
408421,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,"Maternity: M/B, L&D, NICU",Archived (Completed)
408422,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10278,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,MICU,Archived (Completed)
408424,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10287,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,-no preference-,Archived (Completed)
408425,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10292,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,-no preference-,Archived (Completed)
408427,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10334,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
408430,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2D ICU: Neuro,Archived (Completed)
408431,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10326,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,CVICU,Archived (Completed)
408432,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10445,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2020,"ID Missing, 3018",Practicum,NRSG 648 MN - Transitions to Nursing Practice,5E: CVICU,Archived (Completed)
408435,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10464,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2021,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Nurseries (DEU): NICU,Archived (Completed)
408437,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10323,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2021,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Nurseries (DEU): NICU,Archived (Completed)
408439,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10336,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Nurseries (DEU): NICU,Archived (Completed)
408440,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10456,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Nurseries (DEU): NICU,Archived (Completed)
408441,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10428,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2021,"ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,31: ICU,Archived (Completed)
408443,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,31: ICU,Archived (Completed)
408444,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10429,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,31: ICU,Archived (Completed)
408445,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10438,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,31: ICU,Archived (Completed)
408447,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10477,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Mother/Baby,Archived (Completed)
408448,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10484,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,"ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,Mother/Baby,Archived (Completed)
408450,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Mother/Baby,Archived (Completed)
408452,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10316,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Mother/Baby,Archived (Completed)
408453,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10344,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU - 2500,Archived (Completed)
408455,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,1,1,10285,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2018,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU - 2500,Archived (Completed)
408456,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU - 2500,Archived (Completed)
408458,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU - 2500,Archived (Completed)
408460,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Emergency Dept,Archived (Completed)
408463,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Emergency Dept,Archived (Completed)
408465,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Emergency Dept,Archived (Completed)
408466,Emory University - SON Pre-licensure,Emory Hillandale Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,Emergency Dept,Archived (Completed)
408601,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,10448,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU: critical care,Archived (Completed)
408603,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ICU: critical care,Archived (Completed)
408606,Emory University - SON,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,31: Ortho/Neuro,Archived (Withdrawn)
408608,Emory University - SON,Emory University Hospital Midtown,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,31: Ortho/Neuro,Archived (Withdrawn)
408716,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2E,Archived (Completed)
408717,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2E MSICU,Archived (Completed)
409221,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Precepted Rotation,1,1,10312,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: emergency,Archived (Completed)
409224,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10482,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2012,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2SW,Archived (Completed)
409227,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10430,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2012,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2SW,Archived (Completed)
409230,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10297,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2SW CVICU,Archived (Completed)
409232,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Precepted Rotation,1,1,10279,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,2W CCU,Archived (Completed)
409233,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10433,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2012,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,6E: CV Stepdown/Heart Transplant,Archived (Completed)
409234,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10330,8/23/23,10/11/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",2022,"3020, ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
409235,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10284,10/16/23,12/6/23,0:00,23:59,132,"Mon, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,ED: Emergency,Archived (Completed)
409236,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10311,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2020,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,5T South:  SICU,Archived (Completed)
409237,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10273,10/16/23,12/6/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,5T South:  SICU,Archived (Completed)
409238,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10324,8/23/23,10/11/23,0:00,23:59,132,"Sat, Sun",2020,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
409239,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,0,1,No Students Assigned,8/23/23,10/11/23,0:00,23:59,132,"Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
409240,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10302,10/16/23,12/6/23,0:00,23:59,132,"Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
409242,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Precepted Rotation,1,1,10468,10/16/23,12/6/23,0:00,23:59,132,"Sat, Sun",ID Missing,ID Missing,Practicum,NRSG 648 MN - Transitions to Nursing Practice,9T: Bone Marrow Transplant,Archived (Completed)
409243,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10534,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2021,"ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed)
409246,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Precepted Rotation,1,1,10475,8/23/23,10/11/23,0:00,23:59,132,"Wed, Thu, Fri, Sat, Sun",2021,"ID Missing, ID Missing, ID Missing",Practicum,NRSG 648 MN - Transitions to Nursing Practice,42/54: Mother/Baby,Archived (Completed)
